Complexity	Model	Value	Type
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.496221253602719	AUPRC
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.55796531756767	Weighted LogLoss
5_modality	ClinicalProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.752747252747253	AUROC
5_modality	ClinicalProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.470123451745305	AUPRC
5_modality	ClinicalProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.620037633283365	Weighted LogLoss
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.774038461538462	AUROC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.443632084761117	AUPRC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.625705417918616	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.774038461538462	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.443632084761117	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.630694740371237	Weighted LogLoss
1_modality	Clinical	0.791208791208791	AUROC
1_modality	Clinical	0.486543694400837	AUPRC
1_modality	Clinical	0.642404065318702	Weighted LogLoss
2_modality	ClinicalMethylomics	0.793650793650794	AUROC
2_modality	ClinicalMethylomics	0.56531894031894	AUPRC
2_modality	ClinicalMethylomics	0.631531486698673	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.785714285714286	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.570702639075484	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	0.641047846589994	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.785714285714286	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.553377112305684	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.644901630183956	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbOlink	0.785714285714286	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbOlink	0.526450345095303	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbOlink	0.661344987140452	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.793650793650794	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.568627306254183	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.666582616107238	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.785714285714286	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.545092737949881	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.66196482880965	Weighted LogLoss
1_modality	Clinical	0.777777777777778	AUROC
1_modality	Clinical	0.457213099400599	AUPRC
1_modality	Clinical	0.596999244820773	Weighted LogLoss
2_modality	ClinicalOlink	0.777777777777778	AUROC
2_modality	ClinicalOlink	0.508004099075528	AUPRC
2_modality	ClinicalOlink	0.60583130891155	Weighted LogLoss
3_modality	ClinicalMethylomicsOlink	0.698412698412698	AUROC
3_modality	ClinicalMethylomicsOlink	0.444577270632171	AUPRC
3_modality	ClinicalMethylomicsOlink	0.649336812861667	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.708994708994709	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.444577270632171	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.659792649323628	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.650793650793651	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.444577270632171	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.668332746753475	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.650793650793651	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.444577270632171	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.667264828986146	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.71957671957672	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.444577270632171	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.657584379789268	Weighted LogLoss
1_modality	Clinical	0.836538461538462	AUROC
1_modality	Clinical	0.535501700680272	AUPRC
1_modality	Clinical	0.552944273616165	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.836538461538462	AUROC
2_modality	ClinicalTranscriptomics	0.524805603752972	AUPRC
2_modality	ClinicalTranscriptomics	0.609842613807551	Weighted LogLoss
3_modality	ClinicalTranscriptomicsProteomics	0.836538461538462	AUROC
3_modality	ClinicalTranscriptomicsProteomics	0.524805603752972	AUPRC
3_modality	ClinicalTranscriptomicsProteomics	0.642291547043871	Weighted LogLoss
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetb	0.836538461538462	AUROC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetb	0.524805603752972	AUPRC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetb	0.632958719236578	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.836538461538462	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.524805603752972	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.644744314505168	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.761904761904762	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.524805603752972	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.629401661954677	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.836538461538462	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.491060526774812	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.629726751233864	Weighted LogLoss
1_modality	Clinical	0.862637362637363	AUROC
1_modality	Clinical	0.468854617604618	AUPRC
1_modality	Clinical	0.636633750342359	Weighted LogLoss
2_modality	ClinicalProteomics	0.791208791208791	AUROC
2_modality	ClinicalProteomics	0.475951783723523	AUPRC
2_modality	ClinicalProteomics	0.599173754965567	Weighted LogLoss
3_modality	ClinicalMethylomicsProteomics	0.735576923076923	AUROC
3_modality	ClinicalMethylomicsProteomics	0.426343280902104	AUPRC
3_modality	ClinicalMethylomicsProteomics	0.670409884121844	Weighted LogLoss
4_modality	ClinicalMethylomicsProteomicsMetabolomicsBioc	0.735576923076923	AUROC
4_modality	ClinicalMethylomicsProteomicsMetabolomicsBioc	0.47654280243566	AUPRC
4_modality	ClinicalMethylomicsProteomicsMetabolomicsBioc	0.66067779435325	Weighted LogLoss
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.735576923076923	AUROC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.450782279314888	AUPRC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.647366630709698	Weighted LogLoss
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.735576923076923	AUROC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.446328399861009	AUPRC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.647032677029001	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.735576923076923	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.430451195629767	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.6604938234686	Weighted LogLoss
1_modality	Clinical	0.82967032967033	AUROC
1_modality	Clinical	0.494126685762024	AUPRC
1_modality	Clinical	0.597459229853102	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.82967032967033	AUROC
2_modality	ClinicalTranscriptomics	0.564573521716379	AUPRC
2_modality	ClinicalTranscriptomics	0.629012914817861	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.82967032967033	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.564573521716379	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	0.63655138868574	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBioc	0.82967032967033	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBioc	0.564573521716379	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBioc	0.639709302755184	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.82967032967033	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.564573521716379	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.637802621662148	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.807692307692308	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.528134394540644	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.627054350683135	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.772486772486772	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.494126685762024	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.656275224437862	Weighted LogLoss
1_modality	Clinical	0.813186813186813	AUROC
1_modality	Clinical	0.469190888476603	AUPRC
1_modality	Clinical	0.551665937987447	Weighted LogLoss
2_modality	ClinicalMetabolomicsMetb	0.793650793650794	AUROC
2_modality	ClinicalMetabolomicsMetb	0.503069510555259	AUPRC
2_modality	ClinicalMetabolomicsMetb	0.632171350610175	Weighted LogLoss
3_modality	ClinicalMetabolomicsMetbMetabolomicsBioc	0.761904761904762	AUROC
3_modality	ClinicalMetabolomicsMetbMetabolomicsBioc	0.503069510555259	AUPRC
3_modality	ClinicalMetabolomicsMetbMetabolomicsBioc	0.65585308263108	Weighted LogLoss
4_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBioc	0.80952380952381	AUROC
4_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBioc	0.503069510555259	AUPRC
4_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBioc	0.633308829853241	Weighted LogLoss
5_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBiocOlink	0.798941798941799	AUROC
5_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBiocOlink	0.503069510555259	AUPRC
5_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBiocOlink	0.639652461464885	Weighted LogLoss
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.758241758241758	AUROC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.491139209306911	AUPRC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.650362122525795	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.730769230769231	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.475426458462173	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.646742535399076	Weighted LogLoss
1_modality	Clinical	0.851851851851852	AUROC
1_modality	Clinical	0.470272937897161	AUPRC
1_modality	Clinical	0.461561410115908	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.867724867724868	AUROC
2_modality	ClinicalTranscriptomics	0.525275623069741	AUPRC
2_modality	ClinicalTranscriptomics	0.649789465977364	Weighted LogLoss
3_modality	ClinicalTranscriptomicsProteomics	0.865384615384615	AUROC
3_modality	ClinicalTranscriptomicsProteomics	0.525275623069741	AUPRC
3_modality	ClinicalTranscriptomicsProteomics	0.629838916142064	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.867724867724868	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.525275623069741	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.659837184501982	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.867724867724868	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.525275623069741	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.664305163706114	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.862433862433862	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.463156288156288	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.658278845667707	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.804232804232804	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.43317401673313	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.660177611847548	Weighted LogLoss
1_modality	Clinical	0.813186813186813	AUROC
1_modality	Clinical	0.530544455544456	AUPRC
1_modality	Clinical	0.532143464543861	Weighted LogLoss
2_modality	ClinicalOlink	0.793269230769231	AUROC
2_modality	ClinicalOlink	0.536695249195249	AUPRC
2_modality	ClinicalOlink	0.560023069735745	Weighted LogLoss
3_modality	ClinicalTranscriptomicsOlink	0.798941798941799	AUROC
3_modality	ClinicalTranscriptomicsOlink	0.528023722309437	AUPRC
3_modality	ClinicalTranscriptomicsOlink	0.59411002016636	Weighted LogLoss
4_modality	ClinicalTranscriptomicsProteomicsOlink	0.788359788359788	AUROC
4_modality	ClinicalTranscriptomicsProteomicsOlink	0.508584801441944	AUPRC
4_modality	ClinicalTranscriptomicsProteomicsOlink	0.5901115614796	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.788359788359788	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.487658277180336	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.645661405132248	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.788359788359788	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.487658277180336	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.655297695166277	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.761904761904762	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.476404151404151	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.656592069271772	Weighted LogLoss
1_modality	Clinical	0.857142857142857	AUROC
1_modality	Clinical	0.548714357537887	AUPRC
1_modality	Clinical	0.632549803980223	Weighted LogLoss
2_modality	ClinicalProteomics	0.826923076923077	AUROC
2_modality	ClinicalProteomics	0.548714357537887	AUPRC
2_modality	ClinicalProteomics	0.636212153659131	Weighted LogLoss
3_modality	ClinicalMethylomicsProteomics	0.826923076923077	AUROC
3_modality	ClinicalMethylomicsProteomics	0.548714357537887	AUPRC
3_modality	ClinicalMethylomicsProteomics	0.638602076937225	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.826923076923077	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.548714357537887	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.627972466359121	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.826923076923077	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.548714357537887	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.631483122542586	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.826923076923077	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.548714357537887	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.641422829169514	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.796703296703297	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.428210842677437	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.62713285124333	Weighted LogLoss
1_modality	Clinical	0.82010582010582	AUROC
1_modality	Clinical	0.484646438217867	AUPRC
1_modality	Clinical	0.542646615905933	Weighted LogLoss
2_modality	ClinicalMethylomics	0.813186813186813	AUROC
2_modality	ClinicalMethylomics	0.492302612430049	AUPRC
2_modality	ClinicalMethylomics	0.657071216308536	Weighted LogLoss
3_modality	ClinicalMethylomicsMetabolomicsBioc	0.813186813186813	AUROC
3_modality	ClinicalMethylomicsMetabolomicsBioc	0.492302612430049	AUPRC
3_modality	ClinicalMethylomicsMetabolomicsBioc	0.655513239979571	Weighted LogLoss
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.813186813186813	AUROC
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.492302612430049	AUPRC
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.653704359691293	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.813186813186813	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.492302612430049	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.655000442112706	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.8125	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.445478806907378	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.657730764566074	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.752747252747253	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.445478806907378	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.633920788283925	Weighted LogLoss
1_modality	Clinical	0.860576923076923	AUROC
1_modality	Clinical	0.448309626881055	AUPRC
1_modality	Clinical	0.523793089836491	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.840659340659341	AUROC
2_modality	ClinicalMetabolomicsBioc	0.505283200236616	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.536524995966936	Weighted LogLoss
3_modality	ClinicalMetabolomicsBiocOlink	0.868131868131868	AUROC
3_modality	ClinicalMetabolomicsBiocOlink	0.603226461038961	AUPRC
3_modality	ClinicalMetabolomicsBiocOlink	0.56767489190239	Weighted LogLoss
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.825396825396825	AUROC
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.468658206872493	AUPRC
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.580529266156312	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.71978021978022	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.456109579847265	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.629463339692276	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.867724867724868	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.501915445665446	AUPRC
